sample,pop,leaf_length,leaf_width,upper_leaf_angle,leaf_angle_boxcox_transformed
Z015E0165,15,677.0452,94.2372,62.4324,7962721.378
Z015E0166,15,767.3999,90.9574,65.1731,9533351.383
Z015E0167,15,797.5052,101.118,59.9195,6703456.806
Z015E0168,15,777.6184,108.1972,61.9931,7730564.821
Z015E0169,15,717.5128,86.8325,68.5775,11800674.66
Z015E0170,15,710.9165,95.7747,68.5576,11786332.25
Z015E0171,15,735.7288,85.0347,50.1146,3170407.771
Z015E0172,15,781.6714,95.4345,69.5071,12485608.18
Z015E0173,15,741.3988,101.3788,74.6464,16835419.22
Z015E0174,15,799.6386,101.2863,71.6988,14220220.68
Z015E0175,15,705.7249,86.5537,67.0766,10755621.38
Z015E0176,15,830.6168,105.7233,66.5759,10423181.29
Z015E0177,15,773.354,97.2095,65.6498,9828970.224
Z015E0178,15,814.3362,93.874,66.1243,10130104.79
Z015E0179,15,715.7976,97.3034,73.986,16220051.48
Z015E0180,15,693.5688,97.2159,61.0581,7253622.66
Z015E0181,15,746.8655,90.3314,60.535,6996758.774
Z015E0182,15,725.0043,94.1776,58.887,6232571.693
Z015E0183,15,793.3828,86.7684,52.1434,3743995.122
Z015E0185,15,702.1167,96.3794,71.5938,14133161.57
Z015E0186,15,746.2116,96.6445,64.7499,9276626.713
Z015E0187,15,646.578,84.9621,66.4972,10371648.45
Z015E0189,15,770.9513,93.7578,63.2247,8394807.342
Z015E0190,15,780.1803,98.604,72.1924,14634966.22
Z015E0191,15,747.5091,102.6024,62.24,7860400.012
Z015E0192,15,850.4488,97.2219,67.1245,10787842.44
Z015E0193,15,792.3494,103.6852,63.4815,8538613.384
Z015E0194,15,781.4692,94.7799,67.9747,11372076.26
Z015E0195,15,696.3984,90.9666,59.2942,6415166.711
Z015E0196,15,684.894,106.8178,71.9781,14453786.04
Z015E0197,15,737.2889,90.121,67.5734,11093390.17
Z015E0198,15,807.5177,97.871,61.0467,7247949.405
Z015E0199,15,768.3331,96.7226,58.0655,5876262.304
Z015E0200,15,669.3257,74.0709,55.1571,4737915.478
Z016E0001,16,772.6174,92.8455,67.4697,11022228.01
Z016E0002,16,771.7739,97.9339,72.5111,14907603.22
Z016E0003,16,756.8975,90.4025,67.0062,10708398.22
Z016E0004,16,814.3676,97.0877,53.3009,4104786.849
Z016E0005,16,772.7962,85.8854,49.9583,3129179.616
Z016E0006,16,801.2556,94.0891,60.7517,7102312.537
Z016E0007,16,730.3465,82.0197,62.6184,8062600.116
Z016E0008,16,710.1512,91.9917,60.7025,7078241.738
Z016E0009,16,770.7385,91.855,53.6788,4228122.147
Z016E0010,16,822.0075,105.4932,63.3549,8467485.932
Z016E0012,16,733.1238,84.0164,61.862,7662291.589
Z016E0013,16,830.9622,112.845,76.4327,18589157.84
Z016E0014,16,829.7948,92.4682,58.9435,6257667.784
Z016E0015,16,712.7152,81.5402,52.4115,3825322.834
Z016E0016,16,794.8964,89.9348,57.8667,5792418.275
Z016E0017,16,728.9727,85.4129,65.0571,9462451.232
Z016E0018,16,827.5912,85.7899,61.5121,7482320.007
Z016E0019,16,729.5115,84.0472,59.1194,6336291.668
Z016E0020,16,671.7154,84.0194,39.1216,1123202.612
Z016E0021,16,793.7274,87.8823,48.8648,2852038.027
Z016E0022,16,767.3751,94.4776,75.658,17812315.67
Z016E0023,16,760.1122,97.7108,69.9386,12813631.96
Z016E0024,16,688.6561,99.3429,42.6683,1615791.149
Z016E0025,16,785.3627,96.8151,67.4133,10983670.79
Z016E0026,16,774.4697,94.0479,61.2482,7348725.906
Z016E0027,16,763.3148,90.6181,67.9393,11347280.35
Z016E0028,16,764.85,87.2436,66.3395,10268970.29
Z016E0029,16,709.3769,95.6029,62.4201,7956149.867
Z016E0030,16,751.8939,94.0291,55.8816,5004209.125
Z016E0031,16,771.8558,93.8571,63.5935,8601916.548
Z016E0032,16,769.0954,84.5896,64.9843,9418160.773
Z016E0033,16,804.9259,91.9162,62.0294,7749550.462
Z016E0034,16,748.4917,92.0612,51.8271,3649746.226
Z016E0035,16,804.7471,96.0599,69.7188,12645732.05
Z016E0036,16,760.1942,96.2946,59.6884,6595784.717
Z016E0037,16,769.767,107.0485,54.0443,4350075.041
Z016E0038,16,798.3078,108.5375,55.5337,4874952.899
Z016E0039,16,806.6588,104.1592,60.695,7074577.871
Z016E0040,16,664.4306,110.0674,56.5477,5258952.021
Z016E0041,16,788.2053,94.2911,69.7713,12685682.36
Z016E0042,16,776.3481,93.1221,49.372,2978153.721
Z016E0043,16,837.2699,88.6522,67.4033,10976845.14
Z016E0044,16,755.6721,90.236,62.2922,7888061.254
Z016E0046,16,814.8609,98.3083,72.4556,14859849.06
Z016E0047,16,786.0034,99.0106,70.3418,13126033.54
Z016E0048,16,753.7617,91.6378,69.2177,12269217.29
Z016E0049,16,792.5298,95.4507,58.4349,6034507.428
Z016E0050,16,791.8402,102.515,64.7181,9257550.903
Z016E0051,16,798.1324,87.1597,61.4139,7432394.065
Z016E0053,16,796.9687,82.8718,71.3468,13929965.46
Z016E0054,16,786.4864,101.2022,72.7534,15117456.74
Z016E0055,16,738.6928,91.1577,54.1207,4375901.484
Z016E0056,16,800.9099,98.3654,60.2407,6855323.847
Z016E0057,16,751.9993,84.115,68.5902,11809834.81
Z016E0058,16,696.964,106.259,58.6337,6121001.697
Z016E0059,16,748.1854,79.3948,45.3046,2077245.918
Z016E0060,16,776.8412,92.9929,67.2294,10858662.56
Z016E0061,16,804.8624,103.5143,63.4634,8528416.527
Z016E0062,16,802.9584,97.2288,64.6664,9226601.478
Z016E0063,16,699.0694,93.1631,65.1974,9548254.836
Z016E0064,16,774.4922,99.4522,71.9003,14388434.31
Z016E0065,16,637.5524,92.864,65.8641,9964116.099
Z016E0066,16,798.6193,100.5794,58.8466,6214673.918
Z016E0067,16,703.6111,82.6059,51.7438,3625228.379
Z016E0068,16,794.4331,92.7191,73.0685,15393717.05
Z016E0069,16,835.8171,82.1539,70.5099,13257977.08
Z016E0070,16,767.7845,89.6586,55.4099,4829575.981
Z016E0071,16,675.4236,99.2855,67.7746,11232457.12
Z016E0072,16,779.6382,89.1979,47.685,2574411.962
Z016E0073,16,788.0913,83.3607,65.7772,9909144.19
Z016E0074,16,763.958,92.9123,71.2461,13847765.38
Z016E0075,16,750.974,92.7448,49.4831,3006336.529
Z016E0076,16,838.3249,97.6695,63.6525,8635407.101
Z016E0077,16,714.1542,91.4217,60.829,7140256.908
Z016E0078,16,807.0554,90.6009,64.5986,9186133.5
Z016E0079,16,756.1356,85.1128,53.6442,4216713.887
Z016E0080,16,860.346,82.9104,66.7967,10568802.45
Z016E0081,16,835.3579,100.5682,61.384,7417243.072
Z016E0082,16,819.2974,90.2007,67.0315,10725350.83
Z016E0083,16,736.4852,88.3362,53.5883,4198332.158
Z016E0084,16,773.6408,89.2988,62.329,7907606.395
Z016E0085,16,785.7167,95.4445,58.3024,5977378.055
Z016E0086,16,780.0693,99.8728,70.9102,13576242.42
Z016E0087,16,826.428,85.8219,71.3287,13915163.36
Z016E0088,16,752.9108,98.3494,51.6825,3607266.081
Z016E0089,16,723.7059,91.9026,64.8092,9312278.821
Z016E0090,16,821.7264,108.9569,70.4918,13243721.89
Z016E0091,16,775.7908,103.4132,52.2997,3791246.687
Z016E0092,16,806.7136,95.7862,69.16,12226417.36
Z016E0093,16,782.2403,100.9868,61.712,7584739.938
Z016E0094,16,772.5827,96.1193,55.0924,4714670.849
Z016E0095,16,779.2687,93.0694,51.0365,3422063.933
Z016E0096,16,760.9048,91.0053,59.3118,6423149.583
Z016E0097,16,813.4556,92.2744,54.8755,4637378.55
Z016E0098,16,768.8542,91.3524,59.9772,6730547.407
Z016E0099,16,849.7615,81.3765,62.234,7857225.298
Z016E0100,16,769.8049,81.6162,56.6424,5295955.232
Z016E0102,16,834.8311,106.8085,73.9715,16206735.29
Z016E0103,16,787.6774,92.6347,65.9149,9996358.929
Z016E0104,16,796.0022,105.8442,71.8169,14318628.69
Z016E0105,16,786.6591,101.1701,66.3399,10269229.74
Z016E0106,16,745.8335,86.308,55.5061,4864808.561
Z016E0107,16,794.0228,108.3447,56.5468,5258601.301
Z016E0108,16,730.3134,90.7801,64.139,8915361.572
Z016E0109,16,811.3888,87.6151,67.562,11085550.07
Z016E0110,16,847.0126,103.342,66.6807,10492106.81
Z016E0111,16,816.5078,92.7917,65.4196,9685356.707
Z016E0112,16,784.0772,86.3508,33.3348,574319.5228
Z016E0113,16,715.7859,95.5205,65.8775,9972613.398
Z016E0115,16,755.9034,84.5928,56.8531,5378995.482
Z016E0116,16,817.8812,90.5317,65.5252,9751036.975
Z016E0117,16,775.8156,98.7055,59.9158,6701722.464
Z016E0118,16,834.5164,98.7029,63.1391,8347284.234
Z016E0119,16,752.7798,88.6197,61.5717,7512745.547
Z016E0120,16,757.8544,80.4536,43.5851,1766334.866
Z016E0121,16,839.7504,83.3426,61.6198,7537368.998
Z016E0122,16,716.2336,89.0767,51.629,3591644.808
Z016E0123,16,830.6947,109.1215,63.9057,8780261.321
Z016E0124,16,772.0124,83.2536,54.4537,4489835.719
Z016E0125,16,824.4729,99.5179,58.6273,6118202.557
Z016E0126,16,723.4314,83.0412,62.7539,8135959.628
Z016E0127,16,820.6871,95.0844,71.1172,13743085.52
Z016E0128,16,752.1437,84.4191,51.524,3561136.016
Z016E0129,16,747.9958,102.4246,64.6063,9190722.605
Z016E0130,16,783.6446,97.8872,66.3873,10300010.65
Z016E0131,16,816.0044,91.6277,57.0051,5439513.899
Z016E0132,16,774.9495,96.6902,65.4087,9678596.439
Z016E0133,16,757.5885,82.1353,61.7636,7611349.953
Z016E0134,16,793.3159,92.9557,73.855,16100048.41
Z016E0135,16,774.2248,83.1964,54.3082,4439779.298
Z016E0136,16,812.531,84.3616,70.5828,13315509.95
Z016E0137,16,753.5374,96.0383,45.1134,2040757.574
Z016E0138,16,734.0915,91.407,57.0712,5465992.572
Z016E0139,16,759.4889,102.0583,67.8814,11306813.07
Z016E0140,16,848.7902,94.3136,57.9683,5835153.523
Z016E0141,16,815.3162,84.3476,44.7073,1964878.124
Z016E0142,16,820.1218,96.0115,66.2756,10227586.2
Z016E0143,16,800.0342,82.8918,54.2491,4419568.91
Z016E0144,16,733.4132,106.9739,61.4002,7425449.049
Z016E0145,16,792.684,86.1499,52.4461,3835915.861
Z016E0146,16,746.4771,99.764,66.883,10626137.69
Z016E0147,16,807.7276,91.0303,39.5888,1180489.592
Z016E0148,16,759.6317,89.7822,57.0766,5468160.059
Z016E0149,16,761.1977,92.2846,60.5499,7003978.027
Z016E0150,16,742.898,88.2562,63.9904,8829128.187
Z016E0151,16,716.1492,85.5325,58.2793,5967460.447
Z016E0152,16,783.6963,108.4627,67.2182,10851084.38
Z016E0153,16,792.4547,92.6884,53.1809,4066201.49
Z016E0154,16,892.5926,105.6401,62.2823,7882809.471
Z016E0155,16,839.3187,82.7316,63.208,8385519.762
Z016E0156,16,801.4479,96.8818,71.069,13704097.41
Z016E0157,16,713.3359,94.879,66.9729,10686116.19
Z016E0158,16,719.5728,89.6493,65.1242,9503414.168
Z016E0159,16,860.9263,99.3695,52.3927,3819576.433
Z016E0160,16,753.2191,78.9504,61.3246,7387213.546
Z016E0161,16,759.8264,86.7461,76.6515,18813161.81
Z016E0162,16,801.9434,104.5156,65.9712,10032185.35
Z016E0163,16,811.008,85.0118,61.9992,7733752.767
Z016E0164,16,783.2955,100.597,36.137,805455.2583
Z016E0165,16,784.6788,72.7458,60.5042,6981853.715
Z016E0166,16,710.6343,94.5328,58.6101,6110684.696
Z016E0167,16,854.5239,88.6578,68.3783,11657703.99
Z016E0168,16,801.7823,82.0198,67.4435,11004303.88
Z016E0169,16,776.3502,97.4193,68.9108,12042873.19
Z016E0170,16,811.271,98.3695,69.5777,12538835.43
Z016E0171,16,777.8987,95.4078,60.0517,6765648.936
Z016E0172,16,756.7597,103.639,63.699,8661872.077
Z016E0173,16,765.1965,96.5376,55.5236,4871238.793
Z016E0174,16,786.8343,89.2236,53.0957,4038973.977
Z016E0175,16,785.2345,93.3207,71.7103,14229780.48
Z016E0176,16,716.8259,84.342,60.8827,7166707.422
Z016E0177,16,829.9909,84.7432,65.5564,9770507.247
Z016E0178,16,734.5594,87.3217,69.5925,12550015.41
Z016E0180,16,780.1409,93.799,61.6401,7547779.433
Z016E0181,16,711.5238,82.6533,47.3723,2504407.71
Z016E0182,16,769.1737,81.8917,62.9136,8223072.192
Z016E0183,16,743.581,91.9841,49.6098,3038723.92
Z016E0184,16,847.4618,105.4145,62.8778,8203482.685
Z016E0185,16,806.9126,90.595,61.1405,7294729.949
Z016E0186,16,791.3573,80.8454,59.4955,6506923.032
Z016E0187,16,802.0311,98.4092,61.2721,7360749.438
Z016E0188,16,834.3072,103.5795,67.0622,10745949.22
Z016E0189,16,778.5101,84.4642,67.8157,11261027.42
Z016E0190,16,760.0775,93.9785,62.6346,8071344.164
Z016E0191,16,756.2093,78.4207,67.9901,11382876.05
Z016E0192,16,813.0267,89.8475,57.5189,5647927.384
Z016E0193,16,725.3271,99.1696,62.8526,8189714.746
Z016E0194,16,764.7338,77.5225,66.9199,10650725.14
Z016E0195,16,829.1935,99.0892,50.3299,3227874.356
Z016E0196,16,772.7908,91.099,44.4547,1918776.096
Z016E0197,16,721.1606,82.6952,61.2659,7357628.925
Z016E0198,16,810.7053,105.9277,73.0624,15388332.74
Z016E0199,16,802.5479,88.8515,45.9367,2201420.555
Z016E0200,16,766.5745,83.3913,67.6366,11136931.2
Z018E0001,18,876.726,94.458,66.1379,10138838.11
Z018E0002,18,809.1494,93.3633,70.0205,12876625.43
Z018E0003,18,746.1479,75.6749,66.3368,10267219.09
Z018E0004,18,753.441,89.7096,71.9223,14406891.37
Z018E0005,18,845.822,78.5119,59.2654,6402120.126
Z018E0006,18,782.6685,89.2696,61.6945,7575731.327
Z018E0007,18,844.3814,90.6504,67.8491,11284285.86
Z018E0008,18,831.0831,88.6107,60.8768,7163797.672
Z018E0009,18,812.2874,95.9792,66.5932,10434535.44
Z018E0010,18,837.3936,102.7232,62.884,8206872.735
Z018E0011,18,818.1273,84.8831,72.0397,14505689.94
Z018E0012,18,800.2608,93.5789,70.7859,13476799.78
Z018E0013,18,821.0147,87.7942,64.6718,9229830.417
Z018E0014,18,805.0118,90.7927,73.8558,16100779.2
Z018E0015,18,852.7609,102.2228,72.8005,15158509.27
Z018E0016,18,872.7062,88.2212,67.5325,11065281.68
Z018E0017,18,877.5044,96.0319,72.5345,14927772.38
Z018E0018,18,858.3728,105.2961,69.3853,12394184.47
Z018E0019,18,799.4293,87.3405,71.9055,14392795.26
Z018E0020,18,759.1765,91.51,65.806,9927337.08
Z018E0021,18,858.5406,88.1009,65.9714,10032312.8
Z018E0023,18,848.9306,86.6471,71.1926,13804244.54
Z018E0024,18,915.4218,102.416,67.7715,11230304.42
Z018E0025,18,776.6438,84.6394,64.9908,9422108.848
Z018E0026,18,805.8753,86.4424,72.646,15024163.09
Z018E0027,18,859.951,96.0451,69.0481,12143737.74
Z018E0028,18,811.9932,98.6375,66.6976,10503254.12
Z018E0029,18,815.9541,80.599,74.4072,16610513.26
Z018E0030,18,787.3791,83.0984,71.1636,13780697.37
Z018E0031,18,759.3484,97.0881,69.1421,12213162.86
Z018E0032,18,809.4199,101.8231,71.9972,14469864.47
Z018E0033,18,858.1944,89.6346,65.5207,9748231.202
Z018E0034,18,784.8065,103.4519,69.1854,12245244.2
Z018E0035,18,792.5916,102.5673,71.4266,13995368.56
Z018E0036,18,819.7448,82.9449,75.7855,17938436.89
Z018E0038,18,788.5844,93.4563,74.1332,16355705.83
Z018E0039,18,830.5985,105.4065,71.1986,13809120.19
Z018E0040,18,855.0101,91.426,73.108,15428617.42
Z018E0041,18,892.6086,99.0139,72.7942,15153013.26
Z018E0042,18,742.9658,95.8629,73.5247,15800476.01
Z018E0043,18,814.8818,106.5379,67.7087,11186762.54
Z018E0044,18,765.4683,90.6082,66.5069,10377989.51
Z018E0045,18,843.2983,94.2561,74.0329,16263179.52
Z018E0046,18,875.074,100.6546,70.4975,13248209.84
Z018E0047,18,822.4875,85.6378,69.7957,12704282.41
Z018E0048,18,847.8391,95.7039,75.618,17772887.7
Z018E0049,18,836.2705,96.6659,73.4114,15698700.26
Z018E0050,18,844.9503,87.9853,70.301,13094160.5
Z018E0051,18,739.4921,94.232,67.301,10907204.04
Z018E0052,18,864.4765,90.3636,69.0379,12136222.49
Z018E0053,18,852.8405,87.6878,67.4778,11027773.93
Z018E0054,18,763.7014,93.0099,67.7791,11235582.56
Z018E0055,18,802.2432,89.9086,70.1036,12940782.59
Z018E0057,18,808.4578,99.6261,66.6796,10491381.56
Z018E0058,18,846.9926,87.7768,61.7437,7601079.157
Z018E0059,18,848.2404,100.7243,72.8491,15200958.13
Z018E0060,18,856.8995,113.8917,72.8598,15210316.01
Z018E0061,18,757.031,84.7953,64.2014,8951763.169
Z018E0063,18,725.3549,87.5964,67.4298,10994940.18
Z018E0064,18,730.4793,90.2294,74.812,16992476.17
Z018E0065,18,867.78,93.766,62.438,7965714.654
Z018E0066,18,808.454,99.5271,69.6512,12594432.43
Z018E0067,18,839.5898,93.9071,61.8547,7658503.493
Z018E0068,18,829.4598,101.1057,64.5014,9128353.365
Z018E0069,18,785.6134,93.5263,69.2765,12312950.43
Z018E0070,18,783.2991,87.5456,66.2596,10217243.9
Z018E0071,18,787.6454,85.315,66.1154,10124392.71
Z018E0072,18,784.0995,93.0489,66.3167,10254189.53
Z018E0073,18,767.2034,87.2853,62.5721,8037649.17
Z018E0074,18,830.0707,97.9753,68.8746,12016386.2
Z018E0075,18,721.94,98.2982,63.916,8786192.784
Z018E0076,18,778.8835,88.0116,69.1414,12212644.75
Z018E0077,18,817.5294,99.6805,71.263,13861534.77
Z018E0078,18,771.6956,99.1293,64.3139,9017676.843
Z018E0079,18,770.3445,103.9754,73.0258,15356056.95
Z018E0080,18,801.0442,101.9196,71.2806,13875885.57
Z018E0081,18,827.4686,90.1632,68.2107,11538438.29
Z018E0082,18,753.4727,101.2842,69.0911,12175458.65
Z018E0083,18,857.0135,79.1818,70.4378,13201261.93
Z018E0084,18,869.2131,96.7242,69.7845,12695742.1
Z018E0085,18,864.2696,105.1159,67.5369,11068302.97
Z018E0086,18,824.3814,90.6045,69.086,12171693.11
Z018E0087,18,830.505,94.6439,75.4475,17605570.7
Z018E0088,18,720.1917,94.7107,66.2347,10201164.52
Z018E0089,18,816.3843,85.2924,70.9252,13588280.4
Z018E0090,18,817.2443,102.0069,66.8116,10578684.72
Z018E0091,18,803.2412,92.9307,73.3883,15678011.27
Z018E0092,18,804.1275,80.387,62.8806,8205013.544
Z018E0093,18,833.571,96.2318,67.206,10842834.16
Z018E0094,18,834.6544,77.2833,65.6214,9811165.371
Z018E0095,18,867.8639,98.3947,70.8009,13488770.58
Z018E0096,18,841.258,95.2419,68.7861,11951818.85
Z018E0097,18,751.8861,83.8444,74.2776,16489617.39
Z018E0098,18,834.7952,89.5861,64.5848,9177913.234
Z018E0099,18,821.509,90.4814,73.1307,15448701.33
Z018E0100,18,802.6164,92.3664,67.2616,10880472.27
Z018E0101,18,845.6711,88.7182,65.2677,9591470.492
Z018E0102,18,861.4466,95.5535,73.39,15679533.13
Z018E0103,18,800.1349,80.0828,72.9748,15311168.48
Z018E0104,18,839.5726,91.8116,69.4794,12464771.47
Z018E0105,18,811.915,96.0165,72.0158,14485535.08
Z018E0106,18,770.1692,103.5354,68.5732,11797574.42
Z018E0107,18,817.3686,77.0934,65.2177,9560718.639
Z018E0108,18,817.8129,98.5541,63.764,8698969.564
Z018E0109,18,817.7261,93.5224,68.1708,11510182.51
Z018E0110,18,744.5532,83.615,63.4527,8522392.912
Z018E0111,18,836.3162,93.666,72.909,15253401.22
Z018E0112,18,851.9198,94.3676,70.3559,13137062.21
Z018E0113,18,782.5983,106.2441,60.1894,6830894.578
Z018E0114,18,787.5491,94.2226,65.1475,9517669.789
Z018E0115,18,809.482,101.4273,65.6277,9815112.918
Z018E0116,18,795.9398,103.2449,70.6153,13341220.21
Z018E0117,18,820.4536,82.5359,74.1621,16382440.18
Z018E0118,18,851.8348,91.6827,71.725,14242007.51
Z018E0119,18,817.2207,89.5286,70.6033,13331722.79
Z018E0120,18,888.8343,97.8352,71.8238,14324394.17
Z018E0121,18,822.5012,89.0388,70.5117,13259395.37
Z018E0122,18,837.1638,90.9889,71.5718,14114972.15
Z018E0123,18,786.9521,77.2864,68.8665,12010465.63
Z018E0125,18,887.3341,81.8719,72.347,14766742.79
Z018E0126,18,816.5711,96.9298,74.952,17126121.81
Z018E0127,18,797.1638,83.8935,76.6471,18808637.01
Z018E0128,18,817.7894,92.5847,71.1845,13797664.49
Z018E0129,18,839.2471,90.9506,72.6927,15064675.3
Z018E0130,18,772.2205,93.9284,66.868,10616155.16
Z018E0131,18,802.4542,78.2554,55.8276,4983977.254
Z018E0132,18,817.7034,81.9925,74.7429,16926805.92
Z018E0133,18,810.6302,106.7902,70.8619,13537535.26
Z018E0134,18,856.3624,93.5423,71.5407,14089289.34
Z018E0135,18,789.6657,88.5253,69.9917,12854447.06
Z018E0136,18,806.9979,107.0288,66.7169,10515995.5
Z018E0137,18,842.4332,81.579,69.8194,12722368.73
Z018E0138,18,789.866,82.1334,63.3306,8453885.273
Z018E0139,18,859.7271,86.9026,65.6425,9824391.277
Z018E0140,18,786.8883,100.1406,68.9097,12042067.68
Z018E0142,18,786.5188,86.9293,67.998,11388419.23
Z018E0143,18,803.2413,103.8876,65.9226,10001253.05
Z018E0144,18,797.1579,98.5662,68.1239,11477036.97
Z018E0145,18,770.5222,94.2438,65.5312,9754778.962
Z018E0146,18,838.9984,98.685,61.9034,7683801.757
Z018E0147,18,867.1341,94.9742,68.5396,11773370.64
Z018E0148,18,759.4414,86.8863,65.9406,10012700.98
Z018E0149,18,824.4922,93.6365,71.9924,14465822.54
Z018E0150,18,853.5137,93.7009,72.5445,14936398.02
Z018E0151,18,786.3193,93.9706,76.1428,18295497.29
Z018E0152,18,870.2705,93.3004,70.9375,13598157.61
Z018E0153,18,840.5112,85.354,66.8585,10609836.59
Z018E0154,18,760.157,90.5856,72.6239,15005020.3
Z018E0155,18,848.3778,90.8071,69.1424,12213384.92
Z018E0157,18,842.8134,88.2822,65.6672,9839890.977
Z018E0158,18,806.5113,79.2253,62.6209,8063949.036
Z018E0160,18,867.1027,89.2577,66.1145,10123815.22
Z018E0161,18,875.019,87.8693,71.6203,14155095.24
Z018E0162,18,807.9884,88.9765,67.9698,11368641.6
Z018E0163,18,804.3485,77.959,72.4051,14816498.37
Z018E0164,18,802.0521,85.1431,72.6754,15049657.88
Z018E0165,18,857.9129,91.0183,71.1805,13794415.96
Z018E0166,18,793.9068,85.9456,70.4973,13248052.35
Z018E0167,18,774.7933,96.3384,73.923,16162255.39
Z018E0168,18,807.3295,84.3602,61.9648,7715787.926
Z018E0169,18,817.1725,91.7924,71.5957,14134733.31
Z018E0170,18,798.6481,93.1953,68.9247,12053055.41
Z018E0171,18,806.0388,82.7041,65.5453,9763576.935
Z018E0172,18,843.4014,117.7846,65.6658,9839011.954
Z018E0173,18,818.0958,81.0402,68.673,11869688.84
Z018E0174,18,828.6619,85.5398,61.4614,7456511.803
Z018E0175,18,857.6832,83.778,67.228,10857715.07
Z018E0176,18,841.9652,89.7832,71.2251,13830669.99
Z018E0177,18,796.4977,97.6298,67.8607,11292372.19
Z018E0178,18,798.2987,88.2291,69.4212,12421078.05
Z018E0179,18,825.3739,97.6429,70.0154,12872695.89
Z018E0180,18,874.0172,111.2895,62.6093,8057691.501
Z018E0181,18,841.9376,100.3904,71.4007,13974115.67
Z018E0182,18,884.8971,98.2213,74.7312,16915705.8
Z018E0183,18,777.3889,89.1633,71.6184,14153521.77
Z018E0184,18,768.0157,82.6461,71.3651,13944943.31
Z018E0185,18,831.4551,92.1155,73.8427,16088815.77
Z018E0186,18,818.9324,106.5715,71.43,13998160.34
Z018E0187,18,800.3468,90.6748,69.4396,12434879.15
Z018E0188,18,806.0374,101.0764,62.8086,8165717.669
Z018E0189,18,732.3818,100.6749,65.5119,9742746.134
Z018E0190,18,821.2179,92.4291,66.9681,10682907.28
Z018E0191,18,855.2169,92.9914,67.0706,10751590.51
Z018E0192,18,733.8717,94.2279,69.0633,12154943.52
Z018E0193,18,790.4047,85.7587,58.3377,5992557.768
Z018E0194,18,793.598,80.5214,64.133,8911867.368
Z018E0195,18,778.0992,93.8329,59.7113,6606394.901
Z018E0196,18,832.8967,76.8652,64.8939,9363382.616
Z018E0197,18,764.3801,102.4485,67.0429,10732996.23
